327,60.67,5.10,3,115.77,82.69

328,238.44,40.10,3,114.58,81.84

329,217.56,66.72,3,114.15,81.54

330,172.60,82.60,3,114.18,81.56

331,134.07,90.32,3,114.43,81.73

332,115.88,94.16,3,114.78,81.98

333,86.53,93.01,3,115.08,82.20

334,67.82,89.23,3,115.28,82.34

335,110.37,92.40,3,115.56,82.55

336,206.59,109.53,3,116.32,83.08

337,204.39,123.76,3,117.46,83.90

338,210.79,136.82,3,118.94,84.96

339,222.17,149.62,3,120.75,86.25

340,239.91,163.16,3,122.90,87.79

341,231.70,173.44,3,125.30,89.50

342,203.69,177.98,3,127.78,91.27

343,203.30,181.78,3,130.31,93.08

344,254.52,192.69,3,133.10,95.07

345,250.48,201.36,4,136.08,97.20

346,246.23,208.09,4,139.18,99.42

347,278.11,218.59,4,142.52,101.80

348,266.64,225.80,4,145.99,104.28

349,213.31,223.92,4,149.34,106.67

350,302.00,235.64,4,152.95,109.25

358,847.00,327.34,4,159.06,113.61

359,1087.15,441.31,4,168.24,120.17

360,1137.94,545.81,4,180.15,128.68

361,990.74,612.54,4,193.70,138.36

362,733.26,630.65,4,207.49,148.20

363,572.21,621.89,4,220.75,157.68

364,412.31,590.45,4,232.87,166.33

365,327.49,551.01,4,243.64,174.03

366,242.96,504.80,4,252.90,180.64

367,92.91,443.01,4,260.24,185.89

368,54.59,384.75,4,265.81,189.87

369,65.20,336.82,4,269.93,192.81

370,56.86,294.82,4,272.78,194.85

371,80.14,262.62,4,274.68,196.20

372,68.96,233.57,4,275.73,196.95

373,-5.44,197.72,4,275.75,196.96

374,-56.21,159.63,4,274.70,196.22

375,-50.10,128.17,4,272.80,194.86

376,-27.54,104.81,4,270.28,193.06

377,-52.25,81.25,4,267.15,190.82

378,-63.96,59.47,4,263.47,188.19

379,-46.04,43.65,4,259.42,185.30

380,-31.02,32.45,4,255.14,182.24

381,-43.90,20.99,4,250.63,179.02

