261,2471.84,3329.58,3,1127.68,805.48

262,778.40,2946.90,3,1187.64,848.31

263,-530.14,2425.35,3,1231.79,879.85

264,-686.50,1958.57,3,1262.00,901.43

265,-748.77,1552.47,3,1280.23,914.45

266,-687.13,1216.53,3,1288.68,920.49

267,-453.04,966.09,3,1289.96,921.40

268,-297.50,776.55,3,1285.91,918.50

269,-216.39,627.61,3,1277.76,912.69

270,-131.15,513.80,3,1266.59,904.71

271,151.26,459.42,3,1254.12,895.80

272,600.00,480.50,3,1242.49,887.50

273,884.97,541.17,3,1232.80,880.57

274,286.40,502.96,3,1222.22,873.02

275,187.85,455.69,3,1210.54,864.67

276,505.66,463.19,3,1199.30,856.64

277,621.90,486.99,3,1188.95,849.25

278,720.87,522.08,3,1179.79,842.71

279,472.97,514.71,3,1170.60,836.15

280,245.23,474.29,3,1160.47,828.91

281,288.46,446.41,3,1149.76,821.26

282,397.68,439.10,3,1139.06,813.62

283,350.01,425.74,3,1128.20,805.86

284,35.34,367.18,3,1115.92,797.08

285,-249.39,274.69,3,1101.29,786.64

286,-298.27,188.75,3,1084.55,774.68

287,-176.77,133.92,3,1066.61,761.86

288,-298.55,69.05,3,1047.21,748.01

289,-341.07,7.53,3,1026.48,733.20

290,-331.23,-43.28,3,1007.16,719.40

291,-342.77,-88.21,3,989.49,706.78

292,-356.12,-128.39,3,973.29,695.21

293,-283.36,-151.64,3,958.07,684.34

294,-330.71,-178.50,3,943.91,674.22

295,-357.47,-205.35,3,930.78,664.84

296,-348.03,-226.75,3,918.51,656.08

297,-254.32,-230.88,3,906.61,647.58

298,-213.81,-228.32,3,894.87,639.19

299,-50.64,-201.67,3,882.62,630.44

300,97.03,-156.87,3,869.36,620.97

308,-53.45,-141.35,3,855.93,611.38

309,-70.58,-130.74,3,842.47,601.76

310,34.02,-106.02,3,828.59,591.85

311,31.96,-85.33,3,814.41,581.72

312,-59.87,-81.51,3,800.40,571.72

313,-161.03,-93.44,3,787.01,562.15

314,-150.17,-101.95,3,774.12,552.95

315,-150.57,-109.24,3,761.70,544.07

316,-89.06,-106.21,3,749.44,535.31

317,-149.26,-112.67,3,737.61,526.86

318,-233.47,-130.79,3,726.52,518.94

319,-282.92,-153.61,3,716.29,511.63

320,-397.31,-190.17,3,707.29,505.20

321,-447.62,-228.78,3,699.55,499.68

322,-388.29,-252.71,3,692.63,494.74

323,-474.05,-285.91,3,686.78,490.56

324,-586.33,-330.97,3,682.32,487.37

325,-622.91,-374.76,3,679.16,485.12

326,-608.70,-409.85,3,677.06,483.61

327,-574.11,-434.49,3,675.68,482.63

328,-467.06,-439.38,3,674.47,481.76

329,-248.37,-410.73,3,672.48,480.34

330,-127.46,-368.24,3,669.34,478.10

331,89.85,-299.52,3,664.34,474.53

332,530.28,-175.05,3,655.96,468.54

333,1053.77,9.27,3,643.10,459.35

334,2080.38,319.94,3,639.19,456.57

335,3160.36,746.00,3,647.30,462.35

336,4071.85,1244.88,4,669.21,478.01

337,5696.10,1912.56,4,709.37,506.70

338,5642.42,2472.04,4,764.40,546.00

339,5499.05,2926.09,4,831.05,593.60

340,5591.56,3325.91,4,907.55,648.25

341,4848.18,3554.25,4,988.92,706.37

342,-942.37,2879.76,4,1049.77,749.84

343,1832.52,2722.67,4,1105.01,789.30

344,2788.30,2732.52,4,1159.42,828.16

345,6193.56,3251.67,4,1227.28,876.63

346,7334.97,3864.17,4,1310.93,936.38

347,6032.52,4189.42,4,1402.02,1001.44

348,3594.32,4100.16,4,1488.78,1063.42

349,1774.37,3751.29,4,1564.04,1117.17

350,570.89,3274.23,4,1624.44,1160.31

358,-543.96,2701.50,4,1667.59,1191.14

359,-547.18,2214.20,4,1696.24,1211.60

360,-494.46,1807.90,4,1712.94,1223.53

361,-276.18,1495.29,4,1720.55,1228.96

362,-143.20,1249.51,4,1721.12,1229.37

363,-206.33,1031.14,4,1715.57,1225.41

364,33.28,881.46,4,1705.94,1218.53

365,-167.82,724.07,4,1692.09,1208.64

366,887.06,748.52,4,1679.21,1199.44

367,-245.44,599.42,4,1662.41,1187.44

368,-33.09,504.55,4,1643.29,1173.78

369,453.04,496.82,4,1624.34,1160.24

370,356.48,475.77,4,1605.17,1146.55

371,341.26,455.59,4,1585.82,1132.73

372,276.88,428.79,4,1566.11,1118.65

373,297.86,409.15,4,1546.25,1104.46

374,175.85,374.15,4,1525.80,1089.86

375,113.67,335.08,4,1504.66,1074.76

376,25.65,288.67,4,1482.65,1059.04

377,171.14,271.04,4,1460.59,1043.28

378,89.41,243.79,4,1438.20,1027.29

379,-61.45,198.01,4,1414.98,1010.70

380,-222.57,134.92,4,1390.46,993.19

381,-95.06,100.42,4,1365.47,975.33

382,-38.89,79.53,4,1340.38,957.42

383,-131.46,47.88,4,1314.92,939.23

384,-392.51,-18.18,4,1289.13,920.80

